latitude,longitude,spp_richness,N_dep_kghayr,precip_mm,temp_C_ave,pH,CL_kghayr_lower,CL_kghayr_upper,CL_kghayr,EX_kghayr,two_class_veg,NVC_1_name,NVC_2_name,NVC_Alliance,proj_orig
39.1,-78.9,13,10.02,874.33,11.26,3.9,9.65,10.87,10.27,-0.25,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
39.1,-78.9,23,10.02,874.33,11.26,4.7,11.4,12.69,12,-1.99,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
39.4,-80.5,6,12.42,1220.35,10.88,4,9.89,11.08,10.48,1.94,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
39.4,-80.5,19,12.42,1220.35,10.88,4.3,10.57,11.74,11.14,1.29,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.6,-80.3,1,13.59,1523.79,10.43,4.3,10.57,11.74,11.14,2.45,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.6,-80.3,2,13.59,1523.79,10.43,5.3,12.54,14.24,13.31,0.28,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.7,-80.3,12,13.89,1539.27,9.87,4.2,10.35,11.52,10.92,2.97,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.7,-80.3,25,13.89,1539.27,9.87,3.4,8.4,9.88,9.18,4.71,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.7,-80.4,19,13.42,1463.52,10.19,4.1,10.12,11.3,10.7,2.71,closed_canopy,Forest,Evergreen forest,Pinus strobus Forest Alliance,WV
38.7,-80.4,20,13.42,1477.44,9.92,4,9.89,11.08,10.48,2.93,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.6,-80.3,12,13.59,1540.03,9.5,4.2,10.35,11.52,10.92,2.67,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.7,-80.3,2,13.59,1540.03,9.5,3.7,9.16,10.46,9.83,3.76,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.7,-80.4,3,13.42,1453.14,9.93,4,9.89,11.08,10.48,2.93,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.7,-80.4,19,13.4,1458.68,10.45,4.7,11.4,12.69,12,1.4,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.6,-81.5,20,11.72,1153.64,12.34,4.6,11.2,12.46,11.79,-0.07,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.6,-81.5,3,11.72,1153.64,12.34,4.2,10.35,11.52,10.92,0.8,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
39.2,-77.8,2,12.18,1021.34,11.45,3.8,9.41,10.66,10.05,2.13,closed_canopy,Forest,Deciduous forest,"Quercus prinus - (Quercus coccinea, Quercus velutina) Forest Alliance",WV
39.2,-77.8,10,12.23,1023.88,11.5,4.2,10.35,11.52,10.92,1.31,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
39.2,-77.8,1,11.8,1032.44,11.47,3.9,7.22,8.16,7.69,4.12,open_canopy,Woodland,Mixed evergreen - deciduous woodland,"Pinus (rigida, pungens, virginiana) - Quercus prinus Woodland Alliance",WV
37.5,-80.5,17,11.68,1081.35,9.7,4.5,10.99,12.22,11.57,0.11,closed_canopy,Forest,Mixed evergreen-deciduous forest,"Quercus spp. - Pinus (rigida, echinata) Forest Alliance",WV
37.4,-80.7,34,10.16,1070.75,10.16,6.5,14.67,17.47,15.91,-5.76,closed_canopy,Forest,Evergreen forest,Pinus strobus Forest Alliance,WV
37.4,-80.6,31,11.18,1095.61,9.55,5.7,13.26,15.3,14.18,-2.99,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
37.4,-80.6,7,11.18,1132.69,8.66,5.8,13.44,15.57,14.39,-3.21,closed_canopy,Forest,Evergreen forest,Pinus strobus Forest Alliance,WV
37.5,-80.5,22,11.68,1115.66,9.07,4.4,10.78,11.97,11.35,0.33,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
37.5,-80.5,21,11.68,1115.66,9.07,4.1,10.12,11.3,10.7,0.98,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
37.4,-80.7,28,10.16,1048.8,10.49,5.3,12.54,14.24,13.31,-3.15,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
37.4,-80.7,35,10.16,1048.8,10.49,4.4,10.78,11.97,11.35,-1.2,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
37.4,-80.7,15,10.16,1048.8,10.49,4.6,11.2,12.46,11.79,-1.63,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
37.4,-80.5,23,12.32,1168.36,9.23,4.8,11.6,12.95,12.22,0.1,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
37.4,-80.5,1,12.03,1165.36,9.39,4.1,10.12,11.3,10.7,1.33,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
37.4,-80.5,13,12.03,1166.38,9.38,4.3,10.57,11.74,11.14,0.9,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.3,-81.7,29,11.84,1173.39,12.41,5,11.98,13.46,12.66,-0.81,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.3,-81.7,3,11.84,1171.38,12.4,4.7,11.4,12.69,12,-0.16,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.2,-81.7,29,11.84,1169.18,12.38,4.4,10.78,11.97,11.35,0.49,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.2,-81.6,30,11.84,1167.93,12.37,5.9,13.62,15.83,14.61,-2.77,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.6,-80.1,29,12.66,1429.63,9.08,5.1,12.17,13.71,12.87,-0.22,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.6,-80.1,10,14.08,1659.99,7.49,3.5,8.66,10.07,9.4,4.68,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.6,-80.1,8,14.08,1667.84,7.45,3.6,8.91,10.26,9.62,4.47,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.6,-80.1,13,12.66,1330.45,9.18,4,9.89,11.08,10.48,2.17,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.6,-80.1,10,12.66,1330.45,9.18,5.3,12.54,14.24,13.31,-0.65,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.6,-80.1,13,13.15,1577.95,7.29,3.8,9.41,10.66,10.05,3.1,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.6,-80.1,8,14.08,1610.86,7.43,5.3,12.54,14.24,13.31,0.77,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.6,-80.1,9,15.04,1713.13,7.83,3.6,8.91,10.26,9.62,5.43,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.6,-80.1,3,15.04,1718.45,7.7,3.3,8.14,9.69,8.96,6.08,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.7,-80.1,13,14.08,1612.54,8.03,3.6,8.91,10.26,9.62,4.47,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.7,-80.1,6,12.81,1486.16,8.75,3.7,9.16,10.46,9.83,2.98,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.6,-80.1,3,14.45,1724.91,7.37,3.3,8.14,9.69,8.96,5.48,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.6,-80.1,3,15.04,1718.45,7.7,3.7,9.16,10.46,9.83,5.21,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.6,-80.1,14,14.08,1610.86,7.43,3.5,8.66,10.07,9.4,4.68,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.6,-80.1,39,12.66,1429.63,9.08,6.1,13.97,16.38,15.05,-2.39,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.7,-80.1,12,12.81,1486.16,8.75,3.8,9.41,10.66,10.05,2.76,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.7,-80.1,21,14.08,1645.5,7.71,4,9.89,11.08,10.48,3.6,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.7,-80.1,1,13.64,1611.92,7.94,3.2,7.88,9.5,8.75,4.89,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.6,-80.1,11,14.08,1704.23,7.28,4.6,11.2,12.46,11.79,2.29,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.6,-80.1,5,14.08,1704.23,7.28,4.6,11.2,12.46,11.79,2.29,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
37.8,-82.2,28,10.94,1166.08,12.97,4.3,10.57,11.74,11.14,-0.19,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
37.8,-82.2,34,10.94,1167.29,12.88,5.1,12.17,13.71,12.87,-1.93,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
37.8,-82.2,19,10.94,1162.08,12.88,4.8,11.6,12.95,12.22,-1.28,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
37.8,-82.2,7,10.94,1162.08,12.88,4.3,10.57,11.74,11.14,-0.19,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
37.8,-82.2,4,10.94,1162.08,12.88,4.1,10.12,11.3,10.7,0.24,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
37.8,-82.2,14,10.94,1164.06,12.96,4.5,10.99,12.22,11.57,-0.63,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
37.8,-82.2,3,10.94,1164.06,12.96,4.3,10.57,11.74,11.14,-0.19,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
39.5,-80.6,16,12.38,1251.2,10.63,4.6,11.2,12.46,11.79,0.59,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
39.5,-80.6,24,12.38,1251.2,10.63,4.8,11.6,12.95,12.22,0.16,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
39.5,-80.6,12,12.38,1244.55,10.96,4.3,10.57,11.74,11.14,1.25,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.9,-78.9,7,11.07,1059.23,9.55,4.2,10.35,11.52,10.92,0.15,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.9,-78.9,5,10.59,1051.06,9.71,3.9,7.42,8.29,7.85,2.74,open_canopy,Woodland,Mixed evergreen - deciduous woodland,"Pinus (rigida, pungens, virginiana) - Quercus prinus Woodland Alliance",WV
37.3,-80.9,33,10,995.31,11.64,6.7,15.01,18.01,16.35,-6.35,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
39.6,-78.8,27,9.47,961.45,10.88,8.1,17.4,21.89,19.39,-9.92,closed_canopy,Forest,Mixed evergreen-deciduous forest,"Quercus spp. - Pinus (rigida, echinata) Forest Alliance",WV
39.4,-79.1,31,12.24,1084.12,8.53,4.8,11.6,12.95,12.22,0.02,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
37.8,-82.2,29,10.88,1163.67,12.89,5.7,13.26,15.3,14.18,-3.3,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
37.6,-80.4,31,10.4,1084.68,10.03,5.1,12.17,13.71,12.87,-2.47,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
37.6,-80.4,10,10.4,1084.68,10.03,3.8,9.41,10.66,10.05,0.35,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.9,-79.8,31,12.02,1279.54,9.67,4.1,10.12,11.3,10.7,1.32,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.8,-79.8,23,12.36,1360.29,8.39,5.3,12.54,14.24,13.31,-0.94,closed_canopy,Forest,Evergreen forest,Pinus strobus Forest Alliance,WV
38.1,-80,50,8.9,1073.47,9.69,4.7,11.4,12.69,12,-3.1,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
39,-79.6,40,13.9,1387.31,8.61,4.2,10.35,11.52,10.92,2.98,closed_canopy,Forest,Evergreen forest,Pinus strobus Forest Alliance,WV
38.9,-79.2,30,9.5,907.74,10.05,6.7,8.65,9.18,8.91,0.59,open_canopy,Woodland,Deciduous woodland,Quercus muehlenbergii Woodland Alliance,WV
38.6,-79.8,13,12.95,1205.76,8,3.6,8.91,10.26,9.62,3.34,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.9,-79.2,26,9.5,910.56,11,6.7,8.55,9.15,8.84,0.65,open_canopy,Woodland,Evergreen woodland,Thuja occidentalis Woodland Alliance,WV
38.9,-79.7,21,13.68,1347.84,8.46,5.9,13.62,15.83,14.61,-0.93,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
39.1,-79.8,22,12.16,1317.28,8.45,3.9,9.65,10.87,10.27,1.89,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.9,-79.7,28,13.68,1347.84,8.46,6,13.79,16.11,14.83,-1.15,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.9,-79.7,5,14.01,1404.18,8.1,3.3,8.14,9.69,8.96,5.05,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.9,-79.7,5,14.01,1409.61,8,3.6,8.91,10.26,9.62,4.4,closed_canopy,Forest,Mixed evergreen-deciduous forest,"Quercus spp. - Pinus (rigida, echinata) Forest Alliance",WV
38.9,-79.5,2,14.25,1575.64,6.42,5.5,12.9,14.77,13.74,0.51,closed_canopy,Forest,Evergreen forest,Picea rubens - Abies balsamea Forest Alliance,WV
38,-80.2,2,9.53,1133.1,9.82,3.7,9.16,10.46,9.83,-0.3,closed_canopy,Forest,Evergreen forest,Pinus strobus Forest Alliance,WV
38,-80.2,15,9.53,1126.71,9.69,4.2,10.35,11.52,10.92,-1.38,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.3,-80.3,4,14.62,1602.05,8.17,3.8,9.41,10.66,10.05,4.57,closed_canopy,Forest,Evergreen forest,Picea rubens - Abies balsamea Forest Alliance,WV
38.3,-80.3,6,14.62,1611.03,7.57,3.9,9.65,10.87,10.27,4.35,closed_canopy,Forest,Evergreen forest,Picea rubens - Abies balsamea Forest Alliance,WV
38.3,-80.3,2,14.62,1630.43,7.71,3.7,9.16,10.46,9.83,4.78,closed_canopy,Forest,Evergreen forest,Picea rubens - Abies balsamea Forest Alliance,WV
38.6,-79.8,6,13.67,1443.91,6.28,3.6,8.91,10.26,9.62,4.06,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.6,-79.8,2,13.86,1420.05,6.3,3.7,9.16,10.46,9.83,4.03,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.5,-79.9,9,14,1488.33,6.4,3.9,9.65,10.87,10.27,3.73,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.7,-79.6,6,14.08,1422.64,6.75,3.5,8.66,10.07,9.4,4.68,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.6,-79.9,2,14.19,1454.4,6.78,3.9,9.65,10.87,10.27,3.92,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.6,-79.9,2,14.11,1458.04,6.65,3.9,9.65,10.87,10.27,3.84,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.9,-79.5,3,14.25,1580.92,6.73,5.5,12.9,14.77,13.74,0.51,closed_canopy,Forest,Evergreen forest,Picea rubens - Abies balsamea Forest Alliance,WV
38.9,-79.5,4,14.25,1580.92,6.73,3.8,9.41,10.66,10.05,4.2,closed_canopy,Forest,Evergreen forest,Picea rubens - Abies balsamea Forest Alliance,WV
39,-79.7,4,13.65,1360,7.91,3.4,8.4,9.88,9.18,4.47,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
39,-79.7,1,13.65,1373.22,7.57,3.8,9.41,10.66,10.05,3.6,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
39.1,-79.3,5,14.19,1253.63,7.27,4.3,10.57,11.74,11.14,3.06,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
39.1,-79.3,5,14.19,1266.62,7.27,4.3,10.57,11.74,11.14,3.06,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.7,-79.5,6,13.65,1257.18,6.66,3.7,9.16,10.46,9.83,3.82,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.7,-79.5,6,13.64,1253.44,6.69,3.6,8.91,10.26,9.62,4.02,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.7,-79.5,7,13.64,1253.44,6.69,4.2,10.35,11.52,10.92,2.72,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.6,-79.8,2,13.67,1465.17,6.33,3.7,9.16,10.46,9.83,3.84,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.6,-79.8,1,13.67,1465.17,6.33,3.7,9.16,10.46,9.83,3.84,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.6,-79.8,1,13.67,1465.17,6.33,3.7,9.16,10.46,9.83,3.84,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.6,-79.8,2,13.67,1458.83,6.29,3.5,8.66,10.07,9.4,4.28,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.6,-79.8,2,13.67,1458.83,6.29,3.4,8.4,9.88,9.18,4.49,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.7,-79.9,1,13.91,1455.69,6.84,3.5,8.66,10.07,9.4,4.51,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.7,-79.9,2,13.91,1454.57,6.72,3.6,8.91,10.26,9.62,4.29,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.7,-79.5,9,13.64,1268.88,6.78,3.3,8.14,9.69,8.96,4.67,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.7,-79.5,6,13.56,1257.9,6.83,3.4,8.4,9.88,9.18,4.38,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.7,-79.5,1,13.56,1208.68,7.05,3.3,8.14,9.69,8.96,4.6,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.9,-79.4,3,13.31,1144.32,7.11,3.6,8.91,10.26,9.62,3.69,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
39,-79.4,1,13.31,1171.57,7.14,3.4,8.4,9.88,9.18,4.13,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
39,-79.3,5,13.99,1163.34,7.14,3.4,8.4,9.88,9.18,4.81,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.9,-79.5,4,14.25,1575.64,6.42,5.5,12.9,14.77,13.74,0.51,closed_canopy,Forest,Evergreen forest,Picea rubens - Abies balsamea Forest Alliance,WV
38.3,-80.2,10,12.24,1505.89,7.11,3.5,8.66,10.07,9.4,2.84,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.3,-80.2,3,15.23,1592.89,6.96,3.4,8.4,9.88,9.18,6.05,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.2,-80.2,6,13.81,1513.49,7.46,3.7,9.16,10.46,9.83,3.98,closed_canopy,Forest,Evergreen forest,Picea rubens Forest Alliance,WV
38.3,-80.2,6,15.23,1592.89,6.96,3.5,8.66,10.07,9.4,5.83,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.2,-80.2,5,13.81,1561.18,7.16,3.5,8.66,10.07,9.4,4.41,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.3,-80.3,3,15.23,1609.93,7.05,3.5,8.66,10.07,9.4,5.83,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.3,-80.3,7,14.87,1620.34,7.24,3.6,8.91,10.26,9.62,5.25,closed_canopy,Forest,Evergreen forest,Picea rubens - Abies balsamea Forest Alliance,WV
38.2,-80.3,1,12.66,1474.73,8.22,3.3,8.14,9.69,8.96,3.69,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.3,-80.3,6,14.87,1618.95,7.13,3.7,9.16,10.46,9.83,5.03,closed_canopy,Forest,Evergreen forest,Picea rubens - Abies balsamea Forest Alliance,WV
38.2,-80.3,2,13.66,1477.57,8.03,3.2,7.88,9.5,8.75,4.91,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
38.9,-79.5,2,14.25,1597.75,6.33,4.6,11.2,12.46,11.79,2.46,closed_canopy,Forest,Evergreen forest,Picea rubens - Abies balsamea Forest Alliance,WV
38.2,-80.3,5,12.72,1454.76,7.6,3.6,8.91,10.26,9.62,3.1,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.5,-79.7,9,10.89,1441.02,6.84,3.3,8.14,9.69,8.96,1.92,closed_canopy,Forest,Deciduous forest,"Quercus alba - (Quercus rubra, Carya spp.) Forest Alliance",WV
38.5,-79.7,4,10.89,1399.36,6.8,3.5,8.66,10.07,9.4,1.49,closed_canopy,Forest,Deciduous forest,Acer saccharum - Betula alleghaniensis - (Fagus grandifolia) Forest Alliance,WV
